year,source,nmfs_original_species,location,score,rgn_id,stockid
2010,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.631672164237606,12,NA
2011,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.376731366984772,1,NA
2011,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.376731366984772,2,NA
2011,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.376731366984772,3,NA
2011,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.376731366984772,4,NA
2011,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.376731366984772,5,NA
2011,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.376731366984772,6,NA
2011,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.376731366984772,7,NA
2011,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.376731366984772,8,NA
2011,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.376731366984772,9,NA
2011,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.376731366984772,10,NA
2011,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.376731366984772,11,NA
2011,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.376731366984772,12,NA
2012,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.105321486652575,1,NA
2012,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.105321486652575,2,NA
2012,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.105321486652575,3,NA
2012,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.105321486652575,4,NA
2012,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.105321486652575,5,NA
2012,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.105321486652575,6,NA
2012,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.105321486652575,7,NA
2012,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.105321486652575,8,NA
2012,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.105321486652575,9,NA
2012,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.105321486652575,10,NA
2012,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.105321486652575,11,NA
2012,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.105321486652575,12,NA
2013,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.262307079630568,1,NA
2013,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.262307079630568,2,NA
2013,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.262307079630568,3,NA
2013,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.262307079630568,4,NA
2013,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.262307079630568,5,NA
2013,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.262307079630568,6,NA
2013,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.262307079630568,7,NA
2013,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.262307079630568,8,NA
2013,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.262307079630568,9,NA
2013,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.262307079630568,10,NA
2013,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.262307079630568,11,NA
2013,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.262307079630568,12,NA
2014,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.43510124373579,1,NA
2014,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.43510124373579,2,NA
2014,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.43510124373579,3,NA
2014,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.43510124373579,4,NA
2014,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.43510124373579,5,NA
2014,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.43510124373579,6,NA
2014,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.43510124373579,7,NA
2014,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.43510124373579,8,NA
2014,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.43510124373579,9,NA
2014,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.43510124373579,10,NA
2014,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.43510124373579,11,NA
2014,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.43510124373579,12,NA
2015,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.633802673849945,1,NA
2015,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.633802673849945,2,NA
2015,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.633802673849945,3,NA
2015,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.633802673849945,4,NA
2015,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.633802673849945,5,NA
2015,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.633802673849945,6,NA
2015,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.633802673849945,7,NA
2015,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.633802673849945,8,NA
2015,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.633802673849945,9,NA
2015,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.633802673849945,10,NA
2015,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.633802673849945,11,NA
2015,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.633802673849945,12,NA
2016,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.839861083361838,1,NA
2016,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.839861083361838,2,NA
2016,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.839861083361838,3,NA
2016,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.839861083361838,4,NA
2016,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.839861083361838,5,NA
2016,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.839861083361838,6,NA
2016,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.839861083361838,7,NA
2016,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.839861083361838,8,NA
2016,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.839861083361838,9,NA
2016,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.839861083361838,10,NA
2016,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.839861083361838,11,NA
2016,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.839861083361838,12,NA
2017,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,1,1,NA
2017,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,1,2,NA
2017,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,1,3,NA
2017,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,1,4,NA
2017,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,1,5,NA
2017,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,1,6,NA
2017,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,1,7,NA
2017,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,1,8,NA
2017,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,1,9,NA
2017,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,1,10,NA
2017,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,1,11,NA
2017,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,1,12,NA
2018,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.936250016093254,1,NA
2018,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.936250016093254,2,NA
2018,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.936250016093254,3,NA
2018,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.936250016093254,4,NA
2018,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.936250016093254,5,NA
2018,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.936250016093254,6,NA
2018,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.936250016093254,7,NA
2018,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.936250016093254,8,NA
2018,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.936250016093254,9,NA
2018,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.936250016093254,10,NA
2018,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.936250016093254,11,NA
2018,NMFS,"HERRING, ATLANTIC",Northwestern Atlantic Coast,0.936250016093254,12,NA
2005,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.0125000278155008,1,NA
2005,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.0125000278155008,2,NA
2005,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.0125000278155008,3,NA
2005,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.0125000278155008,4,NA
2005,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.0125000278155008,5,NA
2005,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.0125000278155008,6,NA
2005,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.0125000278155008,7,NA
2005,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.0125000278155008,8,NA
2005,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.0125000278155008,9,NA
2005,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.0125000278155008,10,NA
2005,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.0125000278155008,11,NA
2005,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.0125000278155008,12,NA
2006,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.119839769238845,1,NA
2006,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.119839769238845,2,NA
2006,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.119839769238845,3,NA
2006,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.119839769238845,4,NA
2006,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.119839769238845,5,NA
2006,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.119839769238845,6,NA
2006,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.119839769238845,7,NA
2006,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.119839769238845,8,NA
2006,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.119839769238845,9,NA
2006,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.119839769238845,10,NA
2006,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.119839769238845,11,NA
2006,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.119839769238845,12,NA
2007,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.227179510662189,1,NA
2007,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.227179510662189,2,NA
2007,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.227179510662189,3,NA
2007,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.227179510662189,4,NA
2007,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.227179510662189,5,NA
2007,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.227179510662189,6,NA
2007,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.227179510662189,7,NA
2007,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.227179510662189,8,NA
2007,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.227179510662189,9,NA
2007,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.227179510662189,10,NA
2007,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.227179510662189,11,NA
2007,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.227179510662189,12,NA
2008,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.334519252085533,1,NA
2008,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.334519252085533,2,NA
2008,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.334519252085533,3,NA
2008,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.334519252085533,4,NA
2008,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.334519252085533,5,NA
2008,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.334519252085533,6,NA
2008,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.334519252085533,7,NA
2008,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.334519252085533,8,NA
2008,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.334519252085533,9,NA
2008,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.334519252085533,10,NA
2008,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.334519252085533,11,NA
2008,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.334519252085533,12,NA
2009,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.441858993508877,1,NA
2009,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.441858993508877,2,NA
2009,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.441858993508877,3,NA
2009,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.441858993508877,4,NA
2009,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.441858993508877,5,NA
2009,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.441858993508877,6,NA
2009,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.441858993508877,7,NA
2009,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.441858993508877,8,NA
2009,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.441858993508877,9,NA
2009,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.441858993508877,10,NA
2009,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.441858993508877,11,NA
2009,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.441858993508877,12,NA
2010,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.549198734932221,1,NA
2010,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.549198734932221,2,NA
2010,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.549198734932221,3,NA
2010,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.549198734932221,4,NA
2010,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.549198734932221,5,NA
2010,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.549198734932221,6,NA
2010,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.549198734932221,7,NA
2010,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.549198734932221,8,NA
2010,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.549198734932221,9,NA
2010,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.549198734932221,10,NA
2010,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.549198734932221,11,NA
2010,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.549198734932221,12,NA
2011,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.656538476355565,1,NA
2011,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.656538476355565,2,NA
2011,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.656538476355565,3,NA
2011,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.656538476355565,4,NA
2011,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.656538476355565,5,NA
2011,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.656538476355565,6,NA
2011,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.656538476355565,7,NA
2011,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.656538476355565,8,NA
2011,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.656538476355565,9,NA
2011,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.656538476355565,10,NA
2011,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.656538476355565,11,NA
2011,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.656538476355565,12,NA
2012,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.763878217778909,1,NA
2012,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.763878217778909,2,NA
2012,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.763878217778909,3,NA
2012,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.763878217778909,4,NA
2012,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.763878217778909,5,NA
2012,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.763878217778909,6,NA
2012,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.763878217778909,7,NA
2012,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.763878217778909,8,NA
2012,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.763878217778909,9,NA
2012,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.763878217778909,10,NA
2012,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.763878217778909,11,NA
2012,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.763878217778909,12,NA
2013,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.871217959202253,1,NA
2013,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.871217959202253,2,NA
2013,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.871217959202253,3,NA
2013,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.871217959202253,4,NA
2013,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.871217959202253,5,NA
2013,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.871217959202253,6,NA
2013,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.871217959202253,7,NA
2013,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.871217959202253,8,NA
2013,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.871217959202253,9,NA
2013,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.871217959202253,10,NA
2013,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.871217959202253,11,NA
2013,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.871217959202253,12,NA
2014,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.978557700625597,1,NA
2014,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.978557700625597,2,NA
2014,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.978557700625597,3,NA
2014,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.978557700625597,4,NA
2014,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.978557700625597,5,NA
2014,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.978557700625597,6,NA
2014,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.978557700625597,7,NA
2014,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.978557700625597,8,NA
2014,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.978557700625597,9,NA
2014,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.978557700625597,10,NA
2014,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.978557700625597,11,NA
2014,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.978557700625597,12,NA
2015,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,1,1,NA
2015,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,1,2,NA
2015,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,1,3,NA
2015,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,1,4,NA
2015,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,1,5,NA
2015,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,1,6,NA
2015,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,1,7,NA
2015,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,1,8,NA
2015,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,1,9,NA
2015,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,1,10,NA
2015,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,1,11,NA
2015,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,1,12,NA
2016,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.920288449583145,1,NA
2016,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.920288449583145,2,NA
2016,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.920288449583145,3,NA
2016,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.920288449583145,4,NA
2016,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.920288449583145,5,NA
2016,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.920288449583145,6,NA
2016,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.920288449583145,7,NA
2016,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.920288449583145,8,NA
2016,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.920288449583145,9,NA
2016,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.920288449583145,10,NA
2016,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.920288449583145,11,NA
2016,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.920288449583145,12,NA
2017,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.598269225313113,1,NA
2017,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.598269225313113,2,NA
2017,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.598269225313113,3,NA
2017,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.598269225313113,4,NA
2017,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.598269225313113,5,NA
2017,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.598269225313113,6,NA
2017,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.598269225313113,7,NA
2017,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.598269225313113,8,NA
2017,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.598269225313113,9,NA
2017,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.598269225313113,10,NA
2017,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.598269225313113,11,NA
2017,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.598269225313113,12,NA
2018,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.276250001043081,1,NA
2018,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.276250001043081,2,NA
2018,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.276250001043081,3,NA
2018,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.276250001043081,4,NA
2018,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.276250001043081,5,NA
2018,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.276250001043081,6,NA
2018,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.276250001043081,7,NA
2018,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.276250001043081,8,NA
2018,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.276250001043081,9,NA
2018,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.276250001043081,10,NA
2018,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.276250001043081,11,NA
2018,NMFS,"MACKEREL, ATLANTIC",Gulf of Maine / Cape Hatteras,0.276250001043081,12,NA
2005,NMFS,NA,Gulf of Maine,0.183749999850988,NA,NA
2006,NMFS,NA,Gulf of Maine,0.183749999850988,NA,NA
2007,NMFS,NA,Gulf of Maine,0,NA,NA
